IncDay	Incubation	Type	Habitat	Group	SampleDay	Prod12CO2.ug.day	Prod13CO2.ug.day	TotalCO2.ug.day	Prod12CH4.ug.day	Prod13CH4.ug.day	TotalCH4.ug.day	gCLit	gCPeat
III_Palsa_C2_d40	III_Palsa_C2	Control	Palsa	Three	40	342.402848377238	3.87205929751407	346.274907674752	0	0	0	0	2.88
III_Palsa_C2_d5	III_Palsa_C2	Control	Palsa	Three	5	438.990166314792	5.11090803327684	444.101074348069	0	0	0	0	2.88
III_Palsa_C3_d1	III_Palsa_C3	Control	Palsa	Three	1	2021.8335687886	19.1865693055948	2041.0201380942	0	0	0	0	2.88
III_Palsa_C3_d10	III_Palsa_C3	Control	Palsa	Three	10	356.624311965354	4.06552318063794	360.689835145992	0	0	0	0	2.88
III_Palsa_C3_d15	III_Palsa_C3	Control	Palsa	Three	15	368.447078581706	4.23635633220482	372.683434913911	0	0	0	0	2.88
III_Palsa_C3_d20	III_Palsa_C3	Control	Palsa	Three	20	348.648112449736	3.98456795950596	352.632680409242	0	0	0	0	2.88
III_Palsa_C3_d25	III_Palsa_C3	Control	Palsa	Three	25	338.793571657154	3.84336581637485	342.636937473529	0	0	0	0	2.88
III_Palsa_C3_d30	III_Palsa_C3	Control	Palsa	Three	30	391.118812889998	4.49985096365689	395.618663853655	0	0	0	0	2.88
III_Palsa_C3_d35	III_Palsa_C3	Control	Palsa	Three	35	296.272371572834	3.31166495024752	299.584036523082	0	0	0	0	2.88
III_Palsa_C3_d40	III_Palsa_C3	Control	Palsa	Three	40	308.12759186061	3.46170067601397	311.589292536624	0	0	0	0	2.88
III_Palsa_C3_d5	III_Palsa_C3	Control	Palsa	Three	5	422.062057171517	4.91278195384008	426.974839125357	0	0	0	0	2.88
III_Palsa_E1_d1	III_Palsa_E1	Enriched	Palsa	Three	1	4412.16839062927	1687.57170160015	6099.74009222942	0	0	0	0.2581	2.88
III_Palsa_E1_d10	III_Palsa_E1	Enriched	Palsa	Three	10	662.850075295964	389.568608206526	1052.41868350249	0	0	0.215575491812901	0.2581	2.88
III_Palsa_E1_d15	III_Palsa_E1	Enriched	Palsa	Three	15	588.990834493961	284.737019177361	873.727853671322	0	0	0.0346774278864617	0.2581	2.88
III_Palsa_E1_d20	III_Palsa_E1	Enriched	Palsa	Three	20	600.839885906778	308.518850683539	909.358736590317	0	0	0.0390862571685203	0.2581	2.88
III_Palsa_E1_d25	III_Palsa_E1	Enriched	Palsa	Three	25	644.061592113547	335.215980180773	979.27757229432	0	0	0.0397165400932282	0.2581	2.88
III_Palsa_E1_d30	III_Palsa_E1	Enriched	Palsa	Three	30	612.392464579701	325.754403415741	938.146867995442	0	0	0.0398237847470003	0.2581	2.88
III_Palsa_E1_d35	III_Palsa_E1	Enriched	Palsa	Three	35	585.592554208812	316.737743531779	902.330297740591	0	0	0.0395615442182184	0.2581	2.88
III_Palsa_E1_d40	III_Palsa_E1	Enriched	Palsa	Three	40	588.431096329435	320.721566027756	909.152662357191	0	0	0.0358690286271283	0.2581	2.88
III_Palsa_E1_d5	III_Palsa_E1	Enriched	Palsa	Three	5	1341.38119505245	992.842194173438	2334.22338922589	0	0	0.499910403134454	0.2581	2.88
III_Palsa_E2_d1	III_Palsa_E2	Enriched	Palsa	Three	1	4002.13942027849	1616.96043406382	5619.09985434231	0	0	0	0.2581	2.88
III_Palsa_E2_d10	III_Palsa_E2	Enriched	Palsa	Three	10	627.445614117806	373.97278765848	1001.41840177629	0	0	0.0504506441190025	0.2581	2.88
III_Palsa_E2_d15	III_Palsa_E2	Enriched	Palsa	Three	15	565.066648319229	288.324404673011	853.39105299224	0	0	0.0323633066112586	0.2581	2.88
III_Palsa_E2_d20	III_Palsa_E2	Enriched	Palsa	Three	20	599.007471710607	334.355576582691	933.363048293298	0	0	0.0420911990119824	0.2581	2.88
III_Palsa_E2_d25	III_Palsa_E2	Enriched	Palsa	Three	25	585.400760307024	332.471806114642	917.872566421665	0	0	0.0403549409302057	0.2581	2.88
III_Palsa_E2_d30	III_Palsa_E2	Enriched	Palsa	Three	30	591.947697727336	352.808856158164	944.756553885499	0	0	0.0440070917848671	0.2581	2.88
III_Palsa_E2_d35	III_Palsa_E2	Enriched	Palsa	Three	35	625.486715765263	383.018103533886	1008.50481929915	0	0	0.0503044911579596	0.2581	2.88
III_Palsa_E2_d40	III_Palsa_E2	Enriched	Palsa	Three	40	563.405319028514	350.667344417705	914.072663446219	0	0	0.0519144005151443	0.2581	2.88
III_Palsa_E2_d5	III_Palsa_E2	Enriched	Palsa	Three	5	1224.62488519445	896.657306329335	2121.28219152378	0	0	0.159553886184351	0.2581	2.88
III_Palsa_E3_d1	III_Palsa_E3	Enriched	Palsa	Three	1	5086.97036758805	2211.20781108998	7298.17817867803	0	0	0	0.2581	2.88
III_Palsa_E3_d10	III_Palsa_E3	Enriched	Palsa	Three	10	737.695004756676	385.500325062381	1123.19532981906	0	0	0.0474512572397438	0.2581	2.88
III_Palsa_E3_d15	III_Palsa_E3	Enriched	Palsa	Three	15	578.859568934875	250.030034168189	828.889603103065	0	0	0.0238456755863498	0.2581	2.88
III_Palsa_E3_d20	III_Palsa_E3	Enriched	Palsa	Three	20	625.236369085912	287.488129922478	912.72449900839	0	0	0.0311454900234345	0.2581	2.88
III_Palsa_E3_d25	III_Palsa_E3	Enriched	Palsa	Three	25	651.998542205059	306.955459544243	958.954001749301	0	0	0.0369638517031515	0.2581	2.88
III_Palsa_E3_d30	III_Palsa_E3	Enriched	Palsa	Three	30	612.353604204921	299.478473794677	911.832077999598	0	0	0.0344619510672787	0.2581	2.88
III_Palsa_E3_d35	III_Palsa_E3	Enriched	Palsa	Three	35	676.757587121288	338.729645745076	1015.48723286636	0	0	0.0421775381723507	0.2581	2.88
III_Palsa_E3_d40	III_Palsa_E3	Enriched	Palsa	Three	40	643.860777543847	322.347603251927	966.208380795774	0	0	0.0347992445288904	0.2581	2.88
III_Palsa_E3_d5	III_Palsa_E3	Enriched	Palsa	Three	5	1301.35358669669	882.48880224397	2183.84238894066	0	0	0.126631235763369	0.2581	2.88
III_Palsa_N1_d1	III_Palsa_N1	Natural	Palsa	Three	1	6669.10215988093	74.7701925246461	6743.87235240558	0	0	0	0.2581	2.88
III_Palsa_N1_d10	III_Palsa_N1	Natural	Palsa	Three	10	1124.03363168493	13.8618468907157	1137.89547857564	0	0	0.161896826848227	0.2581	2.88
III_Palsa_N1_d15	III_Palsa_N1	Natural	Palsa	Three	15	749.308369189322	9.10520283714159	758.413572026464	0	0	0	0.2581	2.88
III_Palsa_N1_d20	III_Palsa_N1	Natural	Palsa	Three	20	1009.14405943286	12.3840467877512	1021.52810622061	0	0	0	0.2581	2.88
III_Palsa_N1_d25	III_Palsa_N1	Natural	Palsa	Three	25	1166.95415719921	14.376039701761	1181.33019690097	0	0	0	0.2581	2.88
III_Palsa_N1_d30	III_Palsa_N1	Natural	Palsa	Three	30	861.940865654022	10.5088998401939	872.449765494215	0	0	0	0.2581	2.88
III_Palsa_N1_d35	III_Palsa_N1	Natural	Palsa	Three	35	985.600070453839	12.10326647396	997.703336927799	0	0	0	0.2581	2.88
III_Palsa_N1_d40	III_Palsa_N1	Natural	Palsa	Three	40	1020.638480203	12.5584916548764	1033.19697185787	0	0	0	0.2581	2.88
III_Palsa_N1_d5	III_Palsa_N1	Natural	Palsa	Three	5	2091.45426455534	26.1492807778538	2117.60354533319	0	0	0.190666383925043	0.2581	2.88
III_Palsa_N2_d1	III_Palsa_N2	Natural	Palsa	Three	1	6559.56804440953	74.6976097557305	6634.26565416527	0	0	0	0.2581	2.88
III_Palsa_N2_d10	III_Palsa_N2	Natural	Palsa	Three	10	1101.82720453404	13.5840560437976	1115.41126057783	0	0	0	0.2581	2.88
III_Palsa_N2_d15	III_Palsa_N2	Natural	Palsa	Three	15	1004.28206760515	12.3375973912656	1016.61966499642	0	0	0	0.2581	2.88
III_Palsa_N2_d20	III_Palsa_N2	Natural	Palsa	Three	20	1023.9249391862	12.5724277498815	1036.49736693608	0	0	0	0.2581	2.88
III_Palsa_N2_d25	III_Palsa_N2	Natural	Palsa	Three	25	1092.55314903928	13.4456610154346	1105.99881005471	0	0	0	0.2581	2.88
III_Palsa_N2_d30	III_Palsa_N2	Natural	Palsa	Three	30	1060.54648742021	13.0307536818091	1073.57724110202	0	0	0	0.2581	2.88
III_Palsa_N2_d35	III_Palsa_N2	Natural	Palsa	Three	35	966.345116452627	11.8600830145883	978.205199467216	0	0	0	0.2581	2.88
III_Palsa_N2_d40	III_Palsa_N2	Natural	Palsa	Three	40	1047.67666453936	12.9088673539249	1060.58553189329	0	0	0	0.2581	2.88
III_Palsa_N2_d5	III_Palsa_N2	Natural	Palsa	Three	5	2145.61073549281	26.8365021364956	2172.44723762931	0	0	0	0.2581	2.88
III_Palsa_N2_d5	III_Palsa_N2	Natural	Palsa	Three	5	1815.34522149759	22.6717027172298	1838.01692421482	0	0	0	0.2581	2.88
III_Palsa_N3_d1	III_Palsa_N3	Natural	Palsa	Three	1	6187.73075076088	71.1778377986022	6258.90858855948	0	0	0	0.2581	2.88
III_Palsa_N3_d10	III_Palsa_N3	Natural	Palsa	Three	10	943.23417718915	11.5819371935414	954.816114382691	0	0	0	0.2581	2.88
III_Palsa_N3_d15	III_Palsa_N3	Natural	Palsa	Three	15	895.766632026073	10.9781264572421	906.744758483315	0	0	0	0.2581	2.88
III_Palsa_N3_d20	III_Palsa_N3	Natural	Palsa	Three	20	917.725757364649	11.2494366881936	928.975194052842	0	0	0	0.2581	2.88
III_Palsa_N3_d25	III_Palsa_N3	Natural	Palsa	Three	25	1139.17203222066	14.0511992444811	1153.22323146514	0	0	0	0.2581	2.88
III_Palsa_N3_d30	III_Palsa_N3	Natural	Palsa	Three	30	845.661382784837	10.3285886703096	855.989971455146	0	0	0	0.2581	2.88
III_Palsa_N3_d35	III_Palsa_N3	Natural	Palsa	Three	35	911.869347916563	11.1902288093655	923.059576725929	0	0	0	0.2581	2.88
III_Palsa_N3_d40	III_Palsa_N3	Natural	Palsa	Three	40	958.607144677536	11.8010789804463	970.408223657983	0	0	0	0.2581	2.88
