"JarDay"	"Jar"	"Type"	"Habitat"	"Group"	"SampleDay"	"Lab12CO2"	"Lab13CO2"	"LabCH4Tot"	"LabCO2Tot"	"Lab13CH4"	"Lab12CH4"	"HabDay"	"UnlCO2Tot"	"Unl13CO2"	"Unl12CO2"	"ContCO2Tot"	"Cont13CO2"	"Cont12CO2"	"UnlCH4Tot"	"Unl13CH4"	"Unl12CH4"	"ContCH4Tot"	"Cont13CH4"	"Cont12CH4"	"RELitter"	"RNLitter"	"RSoil"	"CSoil"	"CLitter"	"R13CO2Soil"	"R13CO2Inc"	"RInc"	"ASoilCO2"	"AIncCO2"	"ALitterCO2"	"RFluxCO2"	"NLitterCO2"	"R13CH4Inc"	"RCH4Flux"	"NLitterCH4"	"AIncCH4"	"RFluxCH4"	"FluxLitCH4"	"FluxLitCO2"	"FluxSoilCO2"	"FluxPrimCO2"	"BaseSoilCO2"	"LitPerContCO2"	"FluxSoilCH4"	"FluxPrimCH4"	"BaseSoilCH4"	"LitPerContCH4"	"gCLit"	"gCPeat"
"III_Bog_E2_d1"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	1	1000.66525930446	227.623032832018	0	1228.28829213648	0	0	"Bog1"	1368.21999804066	9.03881295403389	1359.18118508662	964.000408293145	4.4877396977686	959.512668595376	0.0026107686491741	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.00465532966496827	0.00660625701055226	0.0108008834473667	0.432093268451375	0.611640431335537	0.179547162884162	0.185317269804869	1828.39472220222	0	NA	NA	0	NA	NA	1228.28829213648	0	-964.000408293145	964.000408293145	127.415743973728	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d10"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	10	729.542159717853	227.933440345049	11.4863945939618	957.475600062902	2.50511252330589	8.98128207065588	"Bog10"	1003.16381142643	12.1782868363591	990.985524590073	490.269756016493	5.67544713155307	484.59430888494	6.71284433403643	0.0697440808652456	6.64310025317119	0.0208669414039957	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011576172223363	0.0121398785498874	0.0108008834473667	1.07446442080983	1.12397088710805	0.0495064662982228	0.238056656827677	925.774598694339	0.0103896466824978	0.218093893850973	6.65375558769295	0.961925636280314	0.218093893850973	11.3852874294291	883.440955357673	74.0346447052289	-416.235111311265	490.269756016493	180.194871194125	0.101107164532694	0.0802402231286982	0.0208669414039957	54561.3619600664	0.152184	1.71
"III_Bog_E2_d15"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	15	593.456957051112	159.689197112745	0.601893221407602	753.146154163857	0	0	"Bog15"	834.821952736146	10.0730936546762	824.74885908147	462.671372894847	5.33927505759772	457.332097837249	1.72822348952695	0.0133387417660458	1.25061143469739	0.0031325050791669	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0115401024796302	0.0120661580851599	0.0108008834473667	1.0711165390091	1.11714547647504	0.0460289374659342	0.212029492854587	686.268634747901	0.00771818103785689	0	-0.0856871252876086	0.714587938613354	0	-0.0298424944372399	618.837028328781	134.309125835076	-328.362247059771	462.671372894847	133.753040404647	0.631735715844842	0.628603210765675	0.00313250507916685	-952.671861115597	0.152184	1.71
"III_Bog_E2_d20"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	20	568.00174135826	137.141695450919	0.0444690365068789	705.143436809179	0	0	"Bog20"	720.170575937319	8.61602528060588	711.554550656713	417.174038350491	4.77258846530362	412.401449885187	0.0619004774397864	0	0	0.00187498230386655	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0114402815769036	0.0119638674065403	0.0108008834473667	1.06185147225273	1.10767489204387	0.04582341979114	0.194487657818237	545.131931472657	0	0	NA	0	0	NA	533.385278824158	171.75815798502	-245.41588036547	417.174038350491	127.856776738353	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d25"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	25	568.323956228997	131.636057272305	0.010743310894855	699.960013501302	0	0	"Bog25"	699.776955062145	8.35195955987919	691.424995502265	410.316384702938	4.66619988451522	405.650184818423	0.0491354538637431	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011372199742629	0.0119351737713876	0.0108008834473667	1.05553232744215	1.10501829128592	0.0494859638437679	0.188062253176209	512.441342933291	0	0	NA	0	0	NA	512.13715805511	187.822855446192	-222.493529256746	410.316384702938	124.815185829318	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d30"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	30	517.184691836486	113.864377424925	0.00960846657113656	631.049069261412	0	0	"Bog30"	683.535165375798	8.13635853940016	675.398806836398	417.488354786134	4.75187927220381	412.73647551393	0.0559770086095796	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0113820642365894	0.0119033503344731	0.0108008834473667	1.05644791919262	1.10207191777217	0.0456239985795452	0.180436645851001	480.27755803349	0	0	NA	0	0	NA	442.991402078072	188.057667183339	-229.430687602794	417.488354786134	106.108684709302	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d35"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	35	500.10800188554	104.721873749243	0.00570911389764768	604.829875634783	0	0	"Bog35"	622.19017553702	7.36404470675201	614.826130830268	381.619779610534	4.32258514889291	377.297194461641	0.049458002032622	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011326942102698	0.0118356814303537	0.0108008834473667	1.05133165359787	1.09580679099349	0.0444751373956283	0.173142693454643	420.863997386519	0	0	NA	0	0	NA	408.703995866811	196.125879767971	-185.493899842563	381.619779610534	107.097173077328	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d40"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	40	510.459673199221	104.191468045956	0	614.651141245177	0	0	"Bog40"	583.794732736317	6.89696668471322	576.897766051604	415.787565537307	4.73875297798692	411.04881255932	0.0326809619681267	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0113970531366497	0.0118140269138543	0.0108008834473667	1.05783914243215	1.09380190717034	0.0359627647381908	0.16951317756424	386.718292639782	0	NA	NA	0	NA	NA	406.795143993895	207.855997251282	-207.931568286025	415.787565537307	97.8372557794528	NA	NA	NA	NA	0.152184	1.71
"III_Bog_E2_d5"	"III_Bog_E2"	"Enriched"	"Bog"	"Three"	5	761.71856003425	327.24457668663	5.01212654167924	1088.96313672088	1.30542260676673	3.70670393491251	"Bog5"	1194.04242662503	14.5886076289433	1179.45381899609	470.644974015633	5.45880069140187	465.186173324232	5.16298654620616	0.0489551318908975	4.63935823509392	0.0404393239717864	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011598553034204	0.0122178302074057	0.0108008834473667	1.07654173829384	1.1311880428063	0.0546463045124588	0.300510242864639	1396.42111872357	0.00948194062734299	0.26045284290236	6.77552267604832	0.877885653849426	0.26045284290236	5.01212654167924	1088.96313672088	0	-470.644974015633	470.644974015633	231.376769506245	0	-0.0404393239717864	0.0404393239717864	12394.1897376328	0.152184	1.71
"III_Fen_E1_d1"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	1	2420.0584440804	472.326112038302	0.104383521122115	2892.3845561187	0	0	"Fen1"	2339.02303367929	20.4102694326181	2318.61276424667	2013.26577247912	17.420458161876	1995.84531431725	0.352018252300884	0	0	0.665056968882807	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.00865283580539124	0.00872598052209546	0.0108024562256005	0.805119421526699	0.807777448004457	0.00265802647775815	0.163299901127988	871.637705325037	0	0	NA	0	0	NA	1077.52818075887	1814.85637535983	-198.409397119291	2013.26577247912	53.5214076297541	NA	NA	NA	NA	0.246848	2.92
"III_Fen_E1_d10"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	10	1906.40370182126	2329.39926442371	50.4949762521101	4235.80296624497	27.0846192076821	23.410357044428	"Fen10"	3584.60083811737	44.9265812595082	3539.67425685786	1159.18074133141	13.9761750501808	1145.20456628123	41.1635484172986	0.434721370641651	40.728827046657	1.94442119176124	0.0107310397219536	1.01894296184211	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120569420728367	0.0125332173060316	0.0108024562256005	1.12186090726638	1.16021921721186	0.0383583099454801	0.549930977192907	3232.67831713794	0.0105608332458278	0.536382452631617	43.1026208517393	0.977632588855108	0.536382452631617	50.4949762521101	3819.61554488485	416.187421360122	-742.993319971288	1159.18074133141	329.509920989346	0	-1.94442119176124	1.94442119176124	2596.91554823943	0.246848	2.92
"III_Fen_E1_d15"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	15	1441.81969004627	1510.86628498643	40.8911283543591	2952.6859750327	18.5845563605641	22.306571993795	"Fen15"	2822.12754732915	35.3081069008065	2786.81944042834	1093.02252037491	13.1815061486423	1079.84101422627	38.1192226551422	0.404900518308842	37.7143221368334	1.32190194863303	0.0110951866560545	1.04441530592533	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120596839524596	0.0125111662420155	0.0108024562256005	1.12211603062542	1.15817791627477	0.036061885649356	0.511692166983555	2368.37605178889	0.0106219510815292	0.45448871450824	33.4998594635323	0.983290360978873	0.45448871450824	35.9358601188973	2477.58255077356	475.103424259132	-617.919096115775	1093.02252037491	226.672598650918	4.95526823546182	3.63336628682879	1.32190194863303	2718.49664463073	0.246848	2.92
"III_Fen_E1_d20"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	20	1382.94926235448	1308.03108203326	49.4371081844851	2690.98034438774	22.2501078538815	27.1870003306036	"Fen20"	3168.4042587105	39.7880434898371	3128.61621522067	1036.80825768796	12.4855076461793	1024.32275004178	70.9931640276987	0.754655489585785	70.2385085381129	0.190382346453294	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120422532841526	0.0125577547058437	0.0108024562256005	1.12049416122909	1.16249068208056	0.041996520851463	0.486079760768698	2513.14269372293	0.0106299740252646	0.450068959754897	61.7210822370047	0.984033057229411	0.450068959754897	42.9803610193201	2133.97494835765	557.00539603009	-479.802861657866	1036.80825768796	205.821561753022	6.45674716516497	6.26636481871168	0.190382346453293	22575.8122115931	0.246848	2.92
"III_Fen_E1_d25"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	25	1516.47135404511	1676.21167523116	73.6625863869604	3192.68302927628	33.0279423155342	40.6346440714262	"Fen25"	3263.335765705	41.0308933658292	3222.30487233917	1134.38551950236	13.6776226459014	1120.70789685646	71.9948621201117	0.791756973778244	71.2031051463334	0.617848076348797	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120572965810614	0.0125732980948606	0.0108024562256005	1.12189389315253	1.16392955752632	0.0420356643737885	0.525016627037709	2797.50861095586	0.0109974094048173	0.448367942744143	60.2159096663518	1.01804711587304	0.448367942744143	61.6107805063487	2736.54790616628	456.135123109997	-678.250396392367	1134.38551950236	241.236145835743	12.0518058806116	11.4339578042628	0.617848076348798	9971.83334622333	0.246848	2.92
"III_Fen_E1_d30"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	30	1421.30531572974	1542.80116155051	60.4492050266819	2964.10647728024	28.2529552927939	32.196249733888	"Fen30"	2788.77628790702	34.996304179541	2753.77998372748	1131.82282227704	13.6420759824579	1118.18074629458	49.3995883335734	0.533295265230601	48.8662930683428	0.319240499381166	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120531904057318	0.0125489822655534	0.0108024562256005	1.12151182632723	1.1616786037803	0.0401667774530665	0.520494514409659	2374.30186171329	0.0107955406759566	0.467383405295789	43.9393791395541	0.999359816925008	0.467383405295789	53.7676654391643	2523.20803778207	440.89843949817	-690.924382778868	1131.82282227704	222.933129472138	6.68153958751767	6.3622990881365	0.319240499381165	16842.3697943684	0.246848	2.92
"III_Fen_E1_d35"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	35	1410.2013309831	1383.50244660845	62.8575720274283	2793.70377759156	28.1174899069212	34.7400821205071	"Fen35"	2621.96318915659	32.8963919370967	2589.0667972195	1089.94042794913	13.1344501275768	1076.80597782155	38.8466633277474	0.328562078549626	30.0293462956063	0.328176871481296	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120506128507326	0.0125464736015911	0.0108024562256005	1.12127199286262	1.16144637289595	0.0401743800333383	0.495221597116201	2121.75657725645	0.00845792277647025	0.447320648889397	42.3905764696231	0.782962929896071	0.447320648889397	62.8575720274283	2260.29026324179	533.413514349766	-556.526913599362	1089.94042794913	207.377413047687	0	-0.328176871481296	0.328176871481296	19153.5654976864	0.246848	2.92
"III_Fen_E1_d40"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	40	1344.13322594635	1216.07030078917	44.4785611307204	2560.20352673553	19.2681364846569	25.2104246460635	"Fen40"	2406.05630083381	30.1284387626868	2375.92786207112	1116.43147143629	13.4505701588437	1102.98090127745	24.7223121319684	0.268866000727545	24.4534461312408	3.13749437032937	0.0298216086265637	2.77190403089861	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012047824253413	0.0125219176094283	0.0108024562256005	1.1210125225674	1.15917318690474	0.0381606643373362	0.474989698315025	1869.24558736544	0.010875439129331	0.433200535152852	20.1901614962549	1.00675613973399	0.433200535152852	36.3246498772681	1988.54650080587	571.65702592966	-544.77444550663	1116.43147143629	178.116306435504	8.15391125345231	5.01641688312293	3.13749437032937	1157.75984240108	0.246848	2.92
"III_Fen_E1_d5"	"III_Fen_E1"	"Enriched"	"Fen"	"Three"	5	2306.7890213787	3123.15605531628	135.628181434902	5429.94507669498	67.6202026596785	68.0079787752237	"Fen5"	5094.10269293226	63.3765501507091	5030.72614278155	1083.23351416335	13.0371098930797	1070.19640427027	73.8140004099775	0.797788646797451	73.0162117631801	1.28618734251787	0.00674928536610476	0.632405732686832	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012035364233675	0.012441160685402	0.0108024562256005	1.11985315653882	1.15169739414615	0.0318442376073256	0.575172678766253	4845.89406489217	0.0108080938895924	0.498570444167862	70.0565149154014	1.00052188723325	0.498570444167862	128.724058618542	5165.19114331907	264.753933375911	-818.479580787442	1083.23351416335	476.830810327029	6.90412281636063	5.61793547384276	1.28618734251787	10008.1888822314	0.246848	2.92
"III_Fen_E2_d1"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	1	1616.25714834562	397.473117394509	0	2013.73026574013	0	0	"Fen1"	2339.02303367929	20.4102694326181	2318.61276424667	2013.26577247912	17.420458161876	1995.84531431725	0.352018252300884	0	0	0.665056968882807	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.00865283580539124	0.00872598052209546	0.0108024562256005	0.805119421526699	0.807777448004457	0.00265802647775815	0.197381508415886	1063.73196788504	0	NA	NA	0	NA	NA	915.603013412109	1098.12725232802	-915.138520151105	2013.26577247912	45.4784969738317	NA	NA	NA	NA	0.246848	2.92
"III_Fen_E2_d10"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	10	1912.7693754338	2328.09538212338	59.3263773116428	4240.86475755719	28.7425427203517	30.5838345912911	"Fen10"	3584.60083811737	44.9265812595082	3539.67425685786	1159.18074133141	13.9761750501808	1145.20456628123	41.1635484172986	0.434721370641651	40.728827046657	1.94442119176124	0.0107310397219536	1.01894296184211	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120569420728367	0.0125332173060316	0.0108024562256005	1.12186090726638	1.16021921721186	0.0383583099454801	0.548967136472517	3226.88553519545	0.0105608332458278	0.484481676158423	38.8482132584417	0.977632588855108	0.484481676158423	55.9894335223282	3817.32119781137	423.543559745815	-735.637181585595	1159.18074133141	329.311992660168	3.33694378931465	1.39252259755341	1.94442119176124	2879.49101560724	0.246848	2.92
"III_Fen_E2_d15"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	15	1414.0410379983	1522.90709817635	45.2874873036003	2936.94813617464	20.7955559808517	24.4919313227486	"Fen15"	2822.12754732915	35.3081069008065	2786.81944042834	1093.02252037491	13.1815061486423	1079.84101422627	38.1192226551422	0.404900518308842	37.7143221368334	1.32190194863303	0.0110951866560545	1.04441530592533	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120596839524596	0.0125111662420155	0.0108024562256005	1.12211603062542	1.15817791627477	0.036061885649356	0.518533875153793	2400.80736547253	0.0106219510815292	0.459189882658792	33.8546697024024	0.983290360978873	0.459189882658792	40.2209913403968	2498.15343927582	438.794696898818	-654.227823476089	1093.02252037491	228.554617375949	5.06649596320355	3.74459401457052	1.32190194863303	3042.66071942695	0.246848	2.92
"III_Fen_E2_d20"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	20	1381.76903127151	1433.91908542852	55.2290597345106	2815.68811670003	24.0803397813716	31.148719953139	"Fen20"	3168.4042587105	39.7880434898371	3128.61621522067	1036.80825768796	12.4855076461793	1024.32275004178	70.9931640276987	0.754655489585785	70.2385085381129	0.190382346453294	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120422532841526	0.0125577547058437	0.0108024562256005	1.12049416122909	1.16249068208056	0.041996520851463	0.509260623335324	2636.0376429067	0.0106299740252646	0.436008505252982	59.7462313548931	0.984033057229411	0.436008505252982	46.4795199031256	2342.17769332196	473.510423378073	-563.297834309882	1036.80825768796	225.902685087108	8.74953983138501	8.55915748493172	0.190382346453294	24413.7761557259	0.246848	2.92
"III_Fen_E2_d25"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	25	1521.94740696045	1874.97383298717	90.1683745474662	3396.92123994762	43.0706451906058	47.0977293568604	"Fen25"	3263.335765705	41.0308933658292	3222.30487233917	1134.38551950236	13.6776226459014	1120.70789685646	71.9948621201117	0.791756973778244	71.2031051463334	0.617848076348797	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120572965810614	0.0125732980948606	0.0108024562256005	1.12189389315253	1.16392955752632	0.0420356643737885	0.551962704032573	2944.46350181924	0.0109974094048173	0.477669087490677	64.250006503436	1.01804711587304	0.477669087490677	80.4685012301815	3064.7093803227	332.211859624922	-802.173659877443	1134.38551950236	270.164712757188	9.69987331728468	9.08202524093589	0.617848076348798	13023.9947829431	0.246848	2.92
"III_Fen_E2_d30"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	30	1441.46525374871	1678.95295892324	77.0658345559297	3120.41821267195	36.9346868877859	40.1311476681438	"Fen30"	2788.77628790702	34.996304179541	2753.77998372748	1131.82282227704	13.6420759824579	1118.18074629458	49.3995883335734	0.533295265230601	48.8662930683428	0.319240499381166	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120531904057318	0.0125489822655534	0.0108024562256005	1.12151182632723	1.1616786037803	0.0401667774530665	0.538053826280417	2456.29973422458	0.0107955406759566	0.479261492470843	45.0824576492554	0.999359816925008	0.479261492470843	70.3308942396789	2748.09436801115	372.323844660802	-759.498977616235	1131.82282227704	242.802522967548	6.73494031625077	6.41569981686961	0.319240499381165	22030.6929653388	0.246848	2.92
"III_Fen_E2_d35"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	35	1325.58579809276	1381.08234288401	59.9809602397041	2706.66814097677	27.7172497664714	32.2637104732328	"Fen35"	2621.96318915659	32.8963919370967	2589.0667972195	1089.94042794913	13.1344501275768	1076.80597782155	38.8466633277474	0.328562078549626	30.0293462956063	0.328176871481296	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120506128507326	0.0125464736015911	0.0108024562256005	1.12127199286262	1.16144637289595	0.0401743800333383	0.510251819192584	2187.75903515791	0.00845792277647025	0.462100800915889	43.8182191638683	0.782962929896071	0.462100800915889	59.9809602397041	2258.06406362487	448.604077351896	-641.336350597232	1089.94042794913	207.173163387813	0	-0.328176871481296	0.328176871481296	18277.0223778925	0.246848	2.92
"III_Fen_E2_d40"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	40	1180.29220155748	1104.203233334	34.7448670532244	2284.49543489148	0	0	"Fen40"	2406.05630083381	30.1284387626868	2375.92786207112	1116.43147143629	13.4505701588437	1102.98090127745	24.7223121319684	0.268866000727545	24.4534461312408	3.13749437032937	0.0298216086265637	2.77190403089861	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012047824253413	0.0125219176094283	0.0108024562256005	1.1210125225674	1.15917318690474	0.0381606643373362	0.483346657852461	1902.98893747998	0.010875439129331	0	-0.519923808533638	1.00675613973399	0	-0.730703645713944	1806.46415325509	478.031281636392	-638.400189799898	1116.43147143629	161.80698945463	35.4755706989384	32.338076328609	3.13749437032937	-23.2894010145183	0.246848	2.92
"III_Fen_E2_d5"	"III_Fen_E2"	"Enriched"	"Fen"	"Three"	5	2296.56602931567	3131.99964240787	148.652349098732	5428.56567172354	74.5608650117328	74.0914840869988	"Fen5"	5094.10269293226	63.3765501507091	5030.72614278155	1083.23351416335	13.0371098930797	1070.19640427027	73.8140004099775	0.797788646797451	73.0162117631801	1.28618734251787	0.00674928536610476	0.632405732686832	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012035364233675	0.012441160685402	0.0108024562256005	1.11985315653882	1.15169739414615	0.0318442376073256	0.576947914385916	4861.17027467459	0.0108080938895924	0.501578787444597	70.4885983788279	1.00052188723325	0.501578787444597	141.955397018063	5180.16936072699	248.396310996553	-834.837203166801	1083.23351416335	478.213542416839	6.69695208066872	5.41076473815085	1.28618734251787	11036.914477806	0.246848	2.92
"III_Palsa_E1_d1"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	1	4412.16839062927	1687.57170160015	0	6099.74009222942	0	0	"Palsa1"	6723.65754480812	74.4549492710297	6649.20259553709	2644.88361144336	24.6397453698873	2620.24386607347	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.00931600364692079	0.0110735784466778	0.0108002947374898	0.866443791566293	1.02530335660557	0.15885956503928	0.27666288662856	3407.67305442851	NA	NA	NA	NA	NA	NA	3081.40346340674	3018.33662882268	373.453017379325	2644.88361144336	116.504312328706	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d10"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	10	662.850075295964	389.568608206526	0.215575491812901	1052.41868350249	0	0	"Palsa10"	1067.98571245981	13.0028080133617	1054.98290444645	402.432705944449	4.5980941583905	397.834611786059	0.0403213109689273	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0114257466912374	0.0121750767464981	0.0108002947374898	1.06266245268205	1.12729115662336	0.0646287039413125	0.370165043925319	661.949255800281	0	0	NA	0	0	NA	651.781954919606	400.636728582884	-1.79597736156495	402.432705944449	161.960483154562	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d15"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	15	588.990834493961	284.737019177361	0.0346774278864617	873.727853671322	0	0	"Palsa15"	888.813476023552	10.7439635427222	878.06951248083	411.375068650365	4.71173286726385	406.663335783101	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.011453617942191	0.0120879845238052	0.0108002947374898	1.06525464492103	1.11922728199681	0.0539726370757769	0.325887538071406	486.430700317351	NA	0	NA	NA	0	NA	477.737400311612	395.99045335971	-15.3846152906545	411.375068650365	116.131831197007	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d20"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	20	600.839885906778	308.518850683539	0.0390862571685203	909.358736590317	0	0	"Palsa20"	995.666889069844	12.0686370752754	983.598251994568	385.18848830693	4.38420520997036	380.804283096959	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0113819736130767	0.0121211594035732	0.0108002947374898	1.05859129585906	1.1222989462962	0.0637076504371397	0.339270783101887	566.570100403352	NA	0	NA	NA	0	NA	516.9542868923	392.404449698017	7.21596139108703	385.18848830693	134.208135130034	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d25"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	25	644.061592113547	335.215980180773	0.0397165400932282	979.27757229432	0	0	"Palsa25"	1146.85074614028	13.9576333205589	1132.89311281972	388.610992122309	4.40860070404593	384.202391418263	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0113445085018552	0.0121704008717205	0.0108002947374898	1.05510681750886	1.12685821707021	0.0717513995613503	0.342309463286702	655.961506852611	NA	0	NA	NA	0	NA	559.515952735012	419.761619559308	31.1506274369991	388.610992122309	143.978416482598	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d30"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	30	612.392464579701	325.754403415741	0.0398237847470003	938.146867995442	0	0	"Palsa30"	934.005659350459	11.2894140641042	922.716245286355	394.563997024727	4.47972420239799	390.084272822329	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0113536060973076	0.0120870938533234	0.0108002947374898	1.05595294803828	1.11914481475833	0.0631918667200513	0.347231776312153	545.970632880862	NA	0	NA	NA	0	NA	547.893195525967	390.253672469475	-4.3103245552519	394.563997024727	138.860412926026	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d35"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	35	585.592554208812	316.737743531779	0.0395615442182184	902.330297740591	0	0	"Palsa35"	966.322704373648	11.717859432638	954.60484494101	330.974823577565	3.70180604978498	327.27301752778	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0111845547941427	0.0121262383462606	0.0108002947374898	1.04023017058619	1.12276920593363	0.0825390353474431	0.351021953185969	569.471652336364	NA	0	NA	NA	0	NA	531.153628025269	371.176669715322	40.2018461377568	330.974823577565	160.481580527466	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d40"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	40	588.431096329435	320.721566027756	0.0358690286271283	909.152662357191	0	0	"Palsa40"	1021.39690913638	12.4228126630825	1008.9740964733	334.090417682931	3.73147133852416	330.358946344407	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0111690462851452	0.0121625712315757	0.0108002947374898	1.03878778693687	1.12613327017431	0.0873454832374363	0.352769759477149	603.192540008878	NA	0	NA	NA	0	NA	536.265505200706	372.887157156484	38.7967394735535	334.090417682931	160.515081192676	NA	NA	NA	NA	0.2581	2.88
"III_Palsa_E1_d5"	"III_Palsa_E1"	"Enriched"	"Palsa"	"Three"	5	1341.38119505245	992.842194173438	0.499910403134454	2334.22338922589	0	0	"Palsa5"	2188.86345116082	27.0814977003773	2161.78195346045	480.622270844486	5.57531256628591	475.0469582782	0.0526604836886279	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0116001960468659	0.0123724016160145	0.0108002947374898	1.07888728114452	1.14556147926849	0.0666741981239714	0.425341549894546	1539.70556103575	0	0	NA	0	0	NA	1641.04560521936	693.177784006523	212.555513162037	480.622270844486	341.441856686319	NA	NA	NA	NA	0.2581	2.88
