FeatureID,Formula,C,H,N,O,P,S,Name,Calc. MW,name4plot,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,sample_type,type,time,label_irreg
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,II_Palsa_E1,5786499.47056036,Labeled,peat_and_litter,T2,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,II_Palsa_E2,3446782.20256204,Labeled,peat_and_litter,T2,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,II_Palsa_N1,13487672.953973,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,II_Palsa_N2,19238467.5507892,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_C1,379251.117086686,Unlabeled,peat,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_C2,21211514.7795791,Unlabeled,peat,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_E1,21292786.6344545,Labeled,peat_and_litter,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_E2,33418468.8708216,Labeled,peat_and_litter,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_N1,25832465.1115034,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,III_Palsa_N2,73304767.5832843,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,PNC,10076753.6831285,Unlabeled,litter,T0,Non_labeled
Feature0132,C19 H37 N O15 P2,19,37,1,15,2,0,NA,581.16225,Feature0132,1.9473684210526316,0.7894736842105263,-0.7368421052631575,81.29999999999998,3,-12,-15,0,-15,Carbohydrate,PNE,14477911.3238885,Labeled,litter,T0,Labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,I_Palsa_N1,57783.1492411812,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,I_Palsa_N2,80720.9083971709,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,III_Palsa_N1,40534.6386029652,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,III_Palsa_N2,221609.534495919,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,PNC,84180540.9016846,Unlabeled,litter,T0,Non_labeled
Feature0130,C25 H45 N2 O11 P,25,45,2,11,1,0,NA,580.27378,Feature0130,1.8,0.44,-0.8799999999999999,85.38,5,-6,-0.8181818181818182,0,-9,Protein,PNE,26978580.5492294,Labeled,litter,T0,Labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_C1,5306504.07720236,Unlabeled,peat,T1,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_C2,135262028.107062,Unlabeled,peat,T1,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_E1,25208.1263372204,Labeled,peat_and_litter,T1,Labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_E2,39194.5413465662,Labeled,peat_and_litter,T1,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_N1,4764451.2146404,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_N2,215905.62345578,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_C1,11434600.1521455,Unlabeled,peat,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_C2,15019640.6869056,Unlabeled,peat,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_E1,20955660.7531689,Labeled,peat_and_litter,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_E2,12908991.2694931,Labeled,peat_and_litter,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_N1,47284245.0521746,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_N2,67142539.511128,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_C1,1443449.63573849,Unlabeled,peat,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_C2,73877721.0281344,Unlabeled,peat,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_E1,73330838.6207643,Labeled,peat_and_litter,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_E2,116989222.940973,Labeled,peat_and_litter,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_N1,87066486.2321312,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_N2,256469113.277886,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,PNC,30893721.2980423,Unlabeled,litter,T0,Non_labeled
Feature0129,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak2",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,PNE,16673073.3398472,Labeled,litter,T0,Labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_C1,256898.69827586,Unlabeled,peat,T1,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_C2,40311889.4551901,Unlabeled,peat,T1,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_E2,77510.8442111371,Labeled,peat_and_litter,T1,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,I_Palsa_N1,244919.692158446,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_C1,306164.566592889,Unlabeled,peat,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_C2,15875.6246828469,Unlabeled,peat,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_E1,65834.8180784329,Labeled,peat_and_litter,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_E2,95563.5393407387,Labeled,peat_and_litter,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_N1,882073.45799139,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,II_Palsa_N2,27762411.4586694,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_C2,54167.1637630351,Unlabeled,peat,T3,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_E1,7030670.55530204,Labeled,peat_and_litter,T3,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_E2,423546.365552155,Labeled,peat_and_litter,T3,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_N1,42529542.4566346,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0128,C29 H29 N2 O9 P,29,29,2,9,1,0,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",580.15856,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate-peak1",1,0.3103448275862069,-0.3448275862068968,70.12758620689655,17,8,0.29411764705882354,0.4418604651162791,5,Lignin,III_Palsa_N2,23025709.1055931,Unlabeled,peat_and_litter,T3,Non_labeled
